Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5526.3306981129,5368.50504198821,5142.34646886821,4882.36636431392,4904.66322534647,4947.82572164743,5082.29050604841,5217.76226050384,5435.61460329213,5703.94823375028,6128.85275596967,6028.9033576123,6305.39263414475,6503.16354100361,7080.68555656708,7759.68254345848,8582.26224809327,9240.78052867005,10417.9728427296,10920.2891684714,11283.3326701093,11611.248592523,11839.7257154705,12653.5637178389,13368.1907136067,13827.4120028721,15077.90470044,15649.9274193472,16671.6985936784,17583.3793739446,16926.6241425557
North Macedonia,MKD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11378.1606638089,10691.6480512506,10013.0535520781,9286.79630276585,9134.15849938754,9025.29657194665,9103.87809052711,9188.10895046089,9439.7104661255,9789.25933141322,10182.126070975,9831.06140591258,9948.26689783118,10147.111273571,10602.7150656807,11086.1567452985,11639.5430449541,12379.370695841,13044.7636415746,12987.1715790165,13412.3128319948,13714.575216367,13640.2240111418,14027.1309671367,14524.1946989175,15072.9475418471,15491.7435930236,15649.9274193472,16093.3104230501,16600.1436488516,15848.4192939955
North Macedonia,MKD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22713289123.9874,21311704827.1501,19912549063.8221,18425226747.7987,18101280642.2968,17899500653.9823,18111628332.2963,18372432400.0342,18993188322.7887,19817308065.6976,20718824318.1196,20083324806.7001,20383302494.9732,20836342114.0439,21810251409.5681,22840587019.2035,24013913721.4223,25568451270.1556,26967557279.0998,26870847612.1325,27773372436.7865,28423237702.7172,28293575660.7112,29121235651.2886,30178081261.5169,31341707376.9265,32234383514.2094,32583086287.3712,33521673598.8653,34585702086.3491,33018279788.7243
North Macedonia,MKD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11031760813.5255,10701062574.2153,10226373586.433,9686732043.59156,9719634874.29104,9812819892.88876,10110917106.6435,10433374802.9564,10936739233.7831,11547032876.7664,12471130551.4605,12316109050.6781,12919308129.8782,13353765097.3489,14565281740.023,15987118750.6366,17706339876.4332,19085982030.1594,21537169019.5305,22594405898.2424,23364814443.3041,24064126928.0264,24558847058.4576,26269620759.8752,27776159300.9177,28751821736.9921,31373289893.8217,32583086287.3712,34726431287.5926,36634232423.6798,35264590206.1178
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1302000000,1182000000,..
Northern Mariana Islands,MNP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1457000000,1462000000,1417000000,1237000000,1152000000,1075000000,956000000,788000000,799000000,740000000,746000000,766000000,798000000,825000000,1066000000,1313000000,1059000000,941000000,..
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5163271598.15702,5632460936.54576,6066976682.67364,6510239502.76489,7159202706.48027,8058681060.159,8696460205.3397,9514496703.39762,10159934136.7838,11063065083.4888,12814194863.3018,14583103533.0351,17358481291.4162,22534123432.1493,27145652980.0117,32877543120.2524,35942160908.9942,41508030438.9045,46523534750.6364,53132594368.1229,64439056747.6556,63596562434.4008,62646871991.5681,61627522382.596,62058271862.7546,65416626280.899,78692809868.2735,94230754959.2205,101900521458.037,102633789557.535,119790885939.116,121871665528.423,130838022522.86,120578577004.107,127131746332.934,152030652228.016,163519897878.102,161356612878.694,154163415383.3,162285054630.802,171246320609.039,173973105615.995,195524704853.109,228857968094.197,264510322660.403,308884284051.222,345579573804.574,400939380153.54,462250000000,386188338192.42,428757038466.841,498283438454.281,509506317146.541,522761531914.894,498410050251.256,385801550067.169,368827142857.143,398393955268.99,436999692591.454,405510000000,362008956544.827
Norway,NOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,82968145888.9299,88173016047.3067,90654156345.7906,94085455220.6077,98798808156.3365,104020926655.088,107959692830.75,114713736509.261,117306124168.109,122590309275.496,124972607375.32,132061562898.113,139101270794.957,145406618513.423,151110934992.051,158594171812.823,167832906324.376,174816009480.422,181580200933.323,189519879165.315,198170795214.722,201338108231.058,201811966485.6,209829570076.941,222529301618.101,234887152536.45,244381884615.808,248666878508.826,248031914453.548,250607204942.109,255449988257.061,263329908699.031,272742361208.209,280502766070.136,294683379729.339,306928922037.296,322361146092.526,339396620604.662,348303834512.276,355314714530.518,366702477304.826,374310785078.08,379724270302.257,383180162395.028,398390171552.691,408849586548.852,418661275147.645,431197048129.248,433251184624.934,425768848675.368,428757038466.841,432965007871.716,444668526003.851,449266722786.278,458115229920.278,467126944887.83,472132485600.729,483101343264.083,488506420357,492667994894.748,488911512109.457
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18416.461165639,19533.2690027707,20573.4345989531,21531.5825785515,22971.947379008,24301.75817308,26759.7334146789,28598.6879943145,28185.2502685232,30555.0490591114,36952.554147058,37780.6441661744,37980.3539761745,38553.9324488694,42514.6859892361,47797.5299472052,54088.0368382735,55862.6564232931,61716.5997128422,55404.9745521694,57963.8759448629,62076.7406576686,65354.7792483883,66961.2530988205,65892.6892787813,60368.9208717485,58939.9126133093,64050.7561654656,69710.484509237,68345.0694174133,63197.9814705865
Norway,NOR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42136.6162635665,43229.9297551282,44517.449551772,45512.4043620457,47541.781485856,49260.9848316016,51476.2152139198,53903.4545735364,54989.719823037,55713.7732048443,57127.3997508609,58018.329457927,58540.8636369314,58728.1752425985,60699.5854473669,61870.3837851071,62846.9582138128,64062.4369139561,63570.3612363011,61689.5777152826,61353.4963937525,61157.1489347399,61990.7116232878,61878.9944110006,62390.1497031613,62987.5358625454,63104.1003947269,64050.7561654656,64341.2589026158,64452.812617024,63585.9035142969
Norway,NOR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,178721320193.278,184234374995.182,190819640276.165,196249077997.502,206170307634.723,214737696902.161,225534594860.495,237453180238.796,243684963765.875,248590008941.747,256557267076.924,261880292609.047,265667747181.713,268085604397.052,278727033411.618,286044788520.232,292909372667.078,301679816980.667,303116959291.266,297882067842.806,299972704950.147,302916740502.873,311104911603.418,314321963226.99,320512673539.871,326817569489.154,330319612494.106,337993790660.964,341775362624.947,344686938783.332,342058778307.572
Norway,NOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78112922789.6062,83245557573.7161,88185990638.387,92843990294.4709,99620445639.1219,105935835399.959,117243383360.135,125981710608.97,124901921895.951,136333970612.487,165952701240.151,170532420385.714,172360885220.162,175993111308.884,195223611740.833,220981890027.144,252086869267.294,263065796083.72,294277831349.971,267535441149.399,283399996391.173,307471559230.611,327987730556.922,340137921349.59,338506031929.012,313230605417.6,308522092432.707,337993790660.964,370296238032.368,365502323357.107,339971961371.483
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,63287594.5113414,67768132.1758611,107152720.243027,188864890.808735,239980801.535877,256299496.040317,301010587.102984,366857738.40542,483033932.135729,1645917776.49102,2096699189.34569,2560220034.74233,2741169947.88651,2740301389.69311,3733352634.62652,5981760277.93862,7259120150.55009,7554719455.70353,7932541690.79328,8821366531.55762,10005500579.0388,7323822251.3089,7811183094.92848,8386215864.75943,9372171651.49545,11685045513.6541,11341482444.7334,12452275682.7048,12493107932.3797,12918855656.697,13802600780.2341,15277763328.9987,15837451235.3706,13996914596.1361,15593456122.4936,19507452508.0656,19452000475.6183,20142756174.721,21633708220.0073,24763713000.6005,31081991724.7852,37215779655.5935,42085379489.0497,60905452457.928,48388363516.4273,56913065779.2588,67871907375.4484,76511069704.3228,78555622509.2653,80686929102.1927,68420257566.6036,65441278668.2947,70585606843.7797,79788768968.949,76331518668.5771,..
Oman,OMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,1446595967.46163,1521883528.0137,2529660856.48448,4601144396.05157,5782081884.50707,6585507738.52421,6644660421.09336,7297513202.81471,6257467398.88335,6977001465.56845,8681727309.64163,10464964770.3115,10570369813.6545,10179949918.2883,10620919037.7468,11261938670.7237,13181770184.296,14706879561.0617,17158026752.1411,20025406518.9265,22830404681.1783,23287505861.5082,22486233048.9692,23827318203.3567,26628663084.2138,26593932453.3149,28209268660.5982,30582763849.1547,32430868140.4421,33687815344.6034,35371134720.4161,36448518335.5006,38647644213.264,39668845501.3477,39800346255.3802,42407693363.2788,44308746409.6185,43820949280.2723,42651547278.7852,43202692721.0211,44278535460.3246,46657129142.472,48734623737.0908,52730900885.6398,55954022115.9761,56913065779.2588,58426309455.9841,63710994231.1126,66963312699.8057,67940009968.9316,71085886877.0426,74709182588.7368,74967916954.3318,75657171183.9656,75032818560.7415,..
Oman,OMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23011.5037952869,24147.3269119732,25567.1864199804,26564.6894612576,27182.4633262112,28400.8539006063,29370.2880170311,31494.8012125613,32660.360942837,33196.9424602386,35953.9428943414,37938.245402551,37462.727366871,36341.6167150186,36884.6900463594,37960.459522063,40100.3467295245,41774.239924805,44507.8904668523,45516.4197035033,44291.3128957532,43425.1685126413,44508.8981702806,42078.8608877537,38624.6826757656,31122.7386627809,28908.5405354015,29077.3635995539,29031.6443296801,28448.8587759504,..
Oman,OMN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26558.5237272927,26957.7777585951,27906.918293583,28324.6163578406,28377.3541320067,29040.3752322893,29491.6377707782,31088.8357706344,31880.549443726,31943.1233902361,33839.520542694,34940.7290165869,33965.5277046508,32348.3349734172,31971.0071070716,31909.5027436973,32718.1698013759,33192.2745814757,34689.5748401408,35207.2230986474,33864.9837422885,32523.3512476048,32961.5904262655,32189.3252939315,30530.4993089424,30146.9560518823,30184.8701587714,29077.3635995539,28350.9435298546,27294.5729762764,..
Oman,OMN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48128241240.6033,51051588165.8948,55347009657.951,58691607502.7796,60966361654.8694,64012740792.1526,65962530603.2867,69942388074.5067,71790502189.7993,72028485046.3967,76747118923.7754,80187540523.1772,79304752016.4809,77188432373.509,78185865184.5141,80132866403.1208,84437514869.4103,88197250711.4631,95429494043.9344,101262522175.206,102998146828.227,105736732287.79,115300665120.38,121186532813.22,122954105994.435,128647341585.395,135204583557.961,135672826830.612,136920201354.788,135790282200.391,..
Oman,OMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41700480694.6596,45729265960.1453,50706684945.5273,55044852420.8087,58399239129.4454,62603065024.9278,65691113433.8687,70855712481.1708,73546527732.3759,74855719159.7072,81542571727.9081,87066717730.7931,87470223619.8123,86717057507.1758,90202394740.9331,95328355816.6187,103489090123.26,111000922907.075,122439248327.13,130913689121.34,134709149237.095,141179652201.785,155693505575.485,158418705864.52,155551446429.39,132811338727.97,129487626211.36,135672826830.612,140207629530.726,141532844819.483,..
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3749265014.69971,4118647627.04746,4310163796.72407,4630827383.45233,5204955900.88198,5929231415.37169,6561108777.82444,7464510709.7858,8041999160.0168,8683116337.67325,10027509449.811,10665896682.0664,9415016359.56604,6383429490.21091,8899191919.19192,11230606060.6061,13168080808.0808,15126060606.0606,17811515151.5152,19688383838.3838,23654444444.4444,28100606060.6061,30725971563.981,28691889763.7795,31151825467.4978,31144920844.3272,31899070055.7967,33351529274.6869,38472742808.3167,40171018229.0715,40010423970.4576,45625234697.7094,48884606848.1265,51809949334.2396,52293456906.2665,60636022422.6176,63320122807.1223,62433300338.0941,62191955814.3478,62973855718.8874,82017743416.2841,79484403984.8849,79904985384.8652,91760542940.0717,107759683863.123,120055291992.938,137264061106.043,152385716311.916,170077814106.305,168152775283.032,177165635077.065,213587413183.996,224383620829.57,231218567178.979,244360888750.807,270556131701.171,278654637737.69,304567253219.097,314567541558.339,278221906022.841,263686552686.208
Pakistan,PAK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13590748630.2448,14404473831.7126,15050206029.6187,16357893074.6822,17596145904.2117,19429552716.5468,20554514454.0691,21664584150.9705,23231631385.0933,24511206325.1918,27294076751.9886,27421914714.8626,27644966325.4127,29597879689.8022,30645701373.7443,31936319231.773,33583016399.3836,34908772562.6442,37718416858.4594,39136039253.5551,43134061195.6085,46550608201.9134,49593848068.4264,52955506723.2276,55637812017.8009,59861898522.0706,63155292855.3668,67230288988.6341,72356785948.3419,75945515310.8016,79331612043.1073,83347035337.513,89769672718.7049,91347597074.6735,94761636375.4593,99464286011.6431,104284903482.006,105342765385.73,108029252716.558,111983266767.684,116753852490.085,120903772690.876,123936447631.187,131096298339.337,140989952460.34,150180774567.711,159039915093.281,166726023587.507,169562709265.155,174364146167.447,177165635077.065,182034865875.124,188418889457.593,196702644221.914,205897918431.054,215639252600.659,227557064469.479,240196215158.276,254215069088.212,256728822531.884,258078002937.573
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1923.52875655714,2030.18685038203,2174.96124614923,2204.18129104662,2271.82188556978,2367.41251391128,2456.6946973345,2452.98245938159,2472.43206015719,2529.00928403654,2625.26179450155,2709.02790116832,2753.54073972718,2898.03298255964,3127.69076876858,3357.36342582462,3579.96243151875,3766.85556187164,3818.07198504114,3868.7439423357,3890.29061860796,3993.55936698761,4018.73273731874,4103.62956351879,4238.63386740085,4373.01447488222,4410.0065649467,4571.20507840804,4853.26655740247,4888.84508713448,4876.63055364354
Pakistan,PAK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2915.90017547499,2976.9125425738,3118.13923743214,3086.89347772732,3115.10296838432,3179.50713018003,3240.08879718144,3180.35110759572,3169.89022455647,3196.27954513026,3245.37834188783,3277.05127768294,3279.03097736504,3388.176690416,3560.81184143701,3706.82402332879,3836.49274978763,3931.17578480943,3908.59900568073,3930.50817356197,3906.87397085543,3928.51992734586,3980.74864958441,4069.26749773498,4171.29183022323,4278.34666284049,4421.58192929723,4571.20507840804,4739.47271266276,4690.48477660926,4622.77076938075
Pakistan,PAK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,313890582985.717,329778367518.956,355190751560.676,361434108820.746,374942403419.341,393549329433.617,412623017578.277,416808649019.851,427438246134.29,443083053338.853,461958781374.912,478378728450.521,490378082560.493,518707391079.409,557853511773.554,594218744183.466,629271615450.128,659683162801.933,670907048188.507,689904844774.45,700989467466.727,720255503470.937,745515104687.75,778291352961.522,814674200957.25,853217638847.996,900372723927.891,950381922984.568,1005850179831.13,1015796322530.06,1021134610927.18
